url,title,description,compensation,employment_type,location,company,post_date,city,category,is_scam
https://seattle.craigslist.org/see/sci/d/seattle-laboratory-analyst-seattle-wa/7844359705.html,"Laboratory Analyst (Seattle, WA)","IEH Laboratories, a Leader in Food Safety, is now accepting applications for a Laboratory Analyst position at its facility in Seattle, WA.Ideal candidates will possess the following:-     A BS or BA in the biological sciences or related field (required)-     Strong attention to detail-     Proficiency with data entry and computer applications-     Ability to multitask and work in a fast-paced environment-     Strong written and verbal communication skills-     Strong understanding of aseptic technique in the laboratoryLaboratory Analyst duties include: analysis of food samples for pathogens via PCR and immunoassay; various microbe enumerations; data entry; pipet calibration; laboratory reporting; quality control; media preparation; and other duties as assigned.The pay for this position is $21.00 - $23.00 hourly. This is a full-time position eligible for the following benefits after a brief waiting period: medical, dental, vision, life/AD&D insurance, long- and short-term disability insurance, 401(k), health and dependent care FSA plans, employee assistance program, 15 days of paid time off per year for sick leave and/or vacation, 3 days paid bereavement leave, and 6 paid holidays per year.The laboratory operates weekends, so candidates must be willing to work occasional weekends.Due to exposure to various food allergens in the laboratory environment, applicants with moderate-to-severe food allergies are discouraged from applying.To apply for this position please access the company's job posting at:https://apps.iehlabs.com/applyatieh.html#672d6120cb7619088e0f798bAfter navigating to the URL listed above, you will be asked to complete optional self-identification surveys and submit your cover letter, resume and references in a combined, single PDF.Equal Opportunity Employer M/F/V/D""Know Your Rights"" Poster:https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf",$21.00 - $23.00 hourly,full-time,"Laboratory Analyst (Seattle, WA",Molecular Epidemiology Inc.,2025-04-22T11:47:54-0700,seattle,science/biotech,
https://seattle.craigslist.org/see/sci/d/seattle-chemist-seattle-wa/7846879919.html,"Chemist (Seattle, WA)","IEH Analytical Laboratories is now accepting applications for a Chemist at its facility in Seattle, WA.Ideal candidates will possess the following:-  A BS or BA in Chemistry or related field (required)-  Experience with HPLC testing of food matrices (preferred)-  Strong attention to detail-  Proficiency with data entry and computer applications-  Ability to multitask and work in a fast-paced environment-  Strong written and verbal communication skills-  Strong understanding of aseptic technique in the laboratoryThe pay rate for this position is $23.00 - $29.00 hourly. This is a full-time position and is eligible for the following benefits after a brief waiting period: medical, dental, vision, life/AD&D insurance, long- and short-term disability insurance, 401(k), health and dependent care FSA plans, employee assistance program, 15 days of paid time off per year for sick leave and/or vacation, 3 days paid bereavement leave, and 6 paid holidays per year.Applicants must be willing to work some shifts at nights and on weekends.Due to exposure to various food allergens in the laboratory environment, applicants with moderate to severe food allergies are discouraged from applying.To apply for this position please access the company's job posting at:https://apps.iehlabs.com/applyatieh.html#641b30a8cb761927ff850237After navigating to the URL listed above, you will be asked to complete optional self-identification surveys and submit your cover letter, resume and references in a combined, single(1) PDF.Equal Opportunity Vets/Disability""Know Your Rights"" Poster:https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf",$23.00 - $29.00 hourly,full-time,"Chemist (Seattle, WA",,2025-05-01T16:49:39-0700,seattle,science/biotech,
https://salem.craigslist.org/sci/d/woodburn-nursery-grower/7843365333.html,Nursery Grower,"Loen Nursery seeks individual for Nursery Grower. We are a family-owned nursery business with retail, contractor supply and growing operations. Our office is in Sherwood, Oregon.Job Responsibilities•	Manages, organizes pre-inventory prep and assists as needed.•	Manages and trains section crews•	Nursery Farming, working with the weather to do task at best opportune times.•	Pest and weed control•	Participates in pesticide, herbicide application, assures done complete and correct.•	Effective use of equipment and crew organization•	Manages all aspects of growing stock to include planting, fertilizing, weeding, tagging, staking, inventory, spacing, and shiftingup.•	Manages crew to include training, quality workmanship, inspection•	Time Management works to meet deadlines of production schedule, willing to work extra as needed.•	Pulls and prepares all plants for orders for shipment and in-house transfers•	Plant Activation•	Monitors irrigation needs, drip and overheadQualifications•	3 year minimum experience in nursery growing•	2 or 4 degree or comparable work experience•	Experience in operating tractor equipment•	English/Spanish is a PLUS•	Knowledge in plant identificationApplicant must be dependable, responsible, organized, meets deadlines, has a sense of urgency, willing to work extra as needed.Benefits•	Paid Vacation, Holidays•	Health Insurance•	Plant Discount•	Nice People to work with",$20 - $30 DOE,full-time,Nursery Grower,"Loen Nursery Inc,",2025-04-18T09:20:24-0700,seattle,science/biotech,
https://eugene.craigslist.org/sci/d/eugene-seasonal-laboratory-technician/7848365739.html,"Seasonal Laboratory Technician (Eugene, OR)","IEH Laboratories, a Leader in Food Safety, is now accepting applications for a Seasonal Laboratory Technician position at its facility in Eugene, OR.Ideal candidates will possess the following:•    A high school diploma or GED (required); an associate degree in Biology or related field (preferred)•    Proficiency with data entry and computer applications•    Ability to multitask and work in a fast-paced environment•    Strong attention to detail•    Strong written and verbal communication skills•    Strong understanding of aseptic technique in the laboratory•    Ability to regularly lift 30lbs above waist levelLaboratory Technician/Courier duties include: media/sample preparation, sample sorting and log-in, performing specific sample testing steps (under supervision), transcribing results, data entry, inventory control, washing glassware, general laboratory cleaning, and other duties as assigned.This is a full-time seasonal position and expires in September of 2025.Due to exposure to various food allergens in the laboratory environment, applicants with moderate-to-severe food allergies are discouraged from applying.To apply for this position please access the company's job posting at:https://apps.iehlabs.com/applyatieh.html#681a9abdb3e9a8c47eb43a0aAfter navigating to the URL listed above, you will be asked to complete optional self-identification surveys and submit your cover letter, resume and references in a combined, single PDF.Equal Opportunity Vets/Disability""Know Your Rights"" Poster:https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf",$19.00 - $21.00 hourly (DOE),full-time,"Seasonal Laboratory Technician (Eugene, OR","Institute for Environmental Health, Inc.",2025-05-07T10:21:56-0700,seattle,science/biotech,
https://vancouver.craigslist.org/van/sad/d/vancouver-it-partner-wanted/7846103140.html,IT Partner wanted,"I am a small IT company with several large clients and a handful of smaller ones. I am looking to partner with a like-minded individual to merge our base and grow the business (you also have a small IT company with clients). I would run the information handling (SharePoint), AD, Exchange and communication side, along with accounting, you assist with said info and manage the IT infrastructure with your superior knowledge of server management and networking. If you are ready to grow to the next level, contact me and we can go from there. I am an excellent communicator and am trustworthy. I am ready to grow my business.",TBD,employee's choice,Vancouver,365CloudServices,2025-04-28T22:19:45-0700,seattle,systems/networking,
https://calgary.craigslist.org/sad/d/saanich-central-sr-linux-administrator/7849036477.html,Sr. Linux Administrator & Application Development Support - Remote,"Position Title:	Sr. Linux Administrator & Application Development Support –  Remote in Canada OnlyReports To:	Director, Cloud Infrastructure ServicesLocation:	Ideally Located in Victoria or British Columbia Based, Remote in Canada OnlyRequisition:	T-202555Company Profile:Join us here in beautiful Victoria, British Columbia to experience the best in West Coast lifestyle. You will work in an environment that will challenge you and reward your achievements. Your down time can be spent exploring the natural beauty of the West Coast -- from culinary experiences to cultural events, and to outdoor challenges. We have it all! Located in beautiful Victoria, BC, our retained client’s location offers easy access to every amenity.Our retained client is looking for community minded, energetic, progressive individual to join its Application Services department which is responsible for planning, developing, and maintaining the business systems for our various British Columbia public sector clients. Many systems that are considered mission critical government applications used by over one million users in the province of British Columbia.Primary Accountabilities:Our retained has an immediate need for a Sr. Linux Administrator & Application Development Support.Key Linux Administration Skills Include:•	Experience on application upgrade, installation, configuration, customization and optimization.•	Experience on User, Service/System account management support.•	Knowledge on Application monitoring, alerts and tracing.•	Experience in performing health checks on application availability and reporting.•	Managing the product matrix across different databases, operating systems, and applications.Key Application Development Support Skills Include:•	Expertise level knowledge and experience on Linux/Unix/Windows/Solaris operating systems.•	Experience on scripting languages like Powershell, Python, Ansible, Perl.•	Certain level exposure to Database administrations such as Postgres, MySQL, Oracle, Redis.•	Experience on Continuous Integration/Delivery, DevSecOps practices.Education & Experience:Degree from an accredited college or university with structured training in relevant to software engineering, computer science or equivalent field and;• 10+ years’ experience working in an application development or Linux System Administration role or an equivalent combination of education and experience.• Experience working in an application development environment that deliver solutions to meet businessRequirements, enhancements, vulnerability assessment and mitigation.• Experience in supporting mission critical applications, responding to incidents and problems during thenormal operation of the application.• Experience in application security principles, complying information security, privacy and regulatoryrequirements and standards.• Experience in designing and developing application in an Agile or waterfall processes, tools andstandards adopted by Advanced Solutions and our clients.• Experience in required technical skill sets listed in “advanced level working knowledge”.Skills, Knowledge & Abilities:Team Skills:•	Excellent communication skills with ability to explain technical concepts to non technical audiences•	Strong collaboration and teamwork abilities•	Self motivated with a desire to learn and grow professionally•	Effectively communicate technical concepts to diverse stakeholder group•	Build and maintain productive relationships with clients and team members•	Demonstrate professionalism and technical credibility in client interactions•	Display a high level of effort and commitment to meeting deadlines•	Show mature judgment, tact, and sound decision making•	Work in a professional and confidential manner•	Operate effectively and demonstrate trustworthiness and responsible behavior•	Demonstrate eagerness to learn and assume responsibility and display a ‘can do’ approach to work•	Show persistence and seek alternatives and solutions when obstacles arise•	Work in a resourceful manner to accomplish reasonable and expected work goals•	Accept direction and feedback from team members or manager and follow through appropriatelySoft Skills:•	Excellent Verbal and Written Communication Skills•	Excellent Interpersonal and Team Skills•	Display a high level of effort, commitment, and mature judgment•	Maintain a professional and confidential manner at all times•	Trustworthy and responsible behavior•	Eagerness to learn and a willingness to accept feedback and direction•	Customer FocusedPlease call or by sending your resume and cover letter quoting: Sr. Linux Administrator & Application Development Support to:Cliff Tang, PrincipalZealots Consulting Inc. Executive SearchIT Recruitment Consulting & Leadership Development""Part of Your Team""Lynn Valley Town Centre1199 Lynn Valley Road, Box 16133, North Vancouver, BC V7J 3S9show contact info(phone)show contact info(fax)web: www.zealotsconsulting.com","$ 100 - 119 K Base Salary + OT + Government Pension + 3 Weeks Vacation, Full Medical/Dental, Training/Education",full-time,Victoria,Zealots Consulting Inc. Executive Search,2025-05-09T18:35:32-0600,seattle,systems/networking,
https://portland.craigslist.org/clk/sad/d/vancouver-tier-technicianinstaller/7847525831.html,Tier 2 Technician\Installer,"About Us:We are a small but growing Managed Services Provider (MSP) that delivers comprehensive IT solutions to businesses. Our team thrives in a fast-paced environment where flexibility, technical expertise, and customer service are key to our success.Position Overview:We are seeking a well-rounded Tier 2 Technician with solid MSP experience to support our diverse client base. This role requires expertise across multiple IT disciplines, excellent troubleshooting skills, and strong client-facing abilities. The ideal candidate is adaptable, proactive, and comfortable handling a variety of technical tasks while identifying sales opportunities to bring to management's attention.Key Responsibilities:•	Manage and maintain Remote Monitoring and Management (RMM) tools•	Administer and support Office 365, including setup, migration, and SharePoint Online•	Install, configure, and troubleshoot workstations, servers, and networks•	Implement and manage endpoint security solutions and cybersecurity best practices•	Handle low-voltage cabling and security camera installations•	Deploy and configure hosted VoIP systems•	Provide exceptional customer service, ensuring client needs are met efficiently•	Recognize and communicate potential sales opportunities to management•	Work effectively in a dynamic, fast-paced environmentRequirements:•	Proven experience working in an MSP environment•	Strong knowledge of Windows Server, Active Directory, networking, and cloud services•	Experience with RMM tools, endpoint security solutions, and Office 365 administration•	Hands-on experience with workstation and server installs/migrations•	Familiarity with SharePoint Online, cybersecurity best practices, and VoIP solutions•	Ability to perform low-voltage cabling and security camera installations•	Strong interpersonal skills with a professional and presentable demeanor•	Ability to multitask and prioritize in a busy environment•	Must be able to pass background and driving record checksPreferred Qualifications:•	Certifications such as CompTIA A+, Network+, Security+, Microsoft 365, or similar•	Experience with firewalls, backup solutions, and automation scripting•	Previous sales or business development experience in a technical capacityBenefits:•	Competitive salary based on experience•	Paid time off and holidays•	Professional development and training opportunities•	A collaborative and supportive work environmentIf you're a skilled IT professional with a passion for technology and customer service, we’d love to hear from you! Apply today and join our growing team.How to Apply:Send your resume and cover letter with the subject line 'Tier 2 Technician Application.'""",Dependent on experience,full-time,Vancouver,Integrity IT Group,2025-05-04T08:57:10-0700,seattle,systems/networking,
https://salem.craigslist.org/sad/d/stayton-network-engineer-hiring/7846472189.html,Network Engineer - Hiring,"About Us: TEKsystems' healthcare division is a rapidly expanding their facility dedicated to providing exceptional care to our community. We are committed to innovation and excellence in all aspects of our operations, including our network infrastructure.Job Description: Seeking a highly skilled and experienced Network Engineer to join our team. This individual will be responsible for managing and maintaining a hospital's network infrastructure, ensuring seamless connectivity and security across all systems. As the sole networking expert in the organization, the Network Engineer will play a critical role in training new staff and supporting our expansion efforts.Key Responsibilities:Network Administration: Manage and maintain the hospital's network infrastructure, including both virtual and on-premises data centers (Epic is virtual).Cisco and Firewall Expertise: Configure, manage, and troubleshoot Cisco switches/routers and firewall systems.Project Management: Lead and execute network-related projects, including the upcoming Go Live for Nurse Communications starting next Tuesday.Training and Mentorship: Train new staff on network operations and best practices as the hospital expands.Documentation: Maintain comprehensive documentation of network configurations, policies, and procedures.Decision Making: Make informed decisions that impact the entire organization and confidently stand your ground when necessary.Requirements:Experience: Extensive experience in network administration, preferably in a healthcare setting.Technical Skills: Proficiency with Cisco switches/routers and firewall systems.Leadership: Ability to manage an entire hospital's network and train new staff.Problem-Solving: Strong analytical and troubleshooting skills.Communication: Excellent verbal and written communication skills.Documentation: Strong documentation skills to ensure all network configurations and procedures are well-documented.Why Join Us:Innovative Environment: Work in a dynamic and rapidly expanding healthcare facility.Professional Growth: Opportunities for continuous learning and professional development.Impactful Role: Play a crucial role in ensuring the hospital's network infrastructure supports our mission of providing exceptional care.",$40 - 52/hour,full-time,Stayton,TEKsystems,2025-04-30T09:26:51-0700,seattle,systems/networking,
https://seattle.craigslist.org/tac/sad/d/tacoma-technology-ai-integration/7846460597.html,Technology & AI Integration Specialist,"Technology & AI Integration SpecialistCompany OverviewEvergreen Home Exteriors is a well established remodeling and construction company based in Tacoma, WA. We’re on a mission to automate as many processes as possible and leverage AI-driven solutions to streamline our operations, boost efficiency, and remain on the cutting edge of the industry.Key Responsibilities•	Design & Implement AI Workflows•	Identify repetitive tasks and develop automated solutions using tools like ChatGPT, Power Automate, or similar platforms.•	Integrate AI into everyday processes (scheduling, lead tracking, customer communications) to reduce manual workloads.•	System Integration & Maintenance•	Oversee our Office 365 environment, ensuring up-to-date software, security, and user access.•	Manage API connections between core systems (Buildertrend, CRM, office tools) and troubleshoot issues quickly.•	Research & Development•	Keep current on emerging AI technologies, especially in construction and remodeling.•	Propose innovative tools, methods, or workflows to maintain our competitive edge.•	Technical Training & Support•	Create user-friendly training materials for team members with varying tech skills.•	Offer ongoing support and coaching to ensure effective adoption of AI and automation solutions.Qualifications•	Proven Track Record in designing and managing automated workflows (e.g., Zapier, Make, Power Automate).•	Hands-On AI Experience (ChatGPT or other large language models, data-driven decision tools).•	Strong Scripting/Integration Skills for REST APIs or basic coding (Python, JavaScript, etc.).•	Data Management & Analysis skills to help track performance, identify inefficiencies, and recommend improvements.•	Excellent Communication and teaching abilities, with a knack for explaining complex tech to non-technical staff.•	Construction or remodeling industry experience is a plus but not required.What We Offer•	Competitive Pay commensurate with experience.•	Opportunity to Innovate: Help shape our AI roadmap and build out truly cutting-edge automation solutions.•	Professional Growth: Develop skills in Buildertrend, advanced AI models, and construction-focused software.•	A collaborative, fast-paced environment where new ideas are encouraged and rewarded.Starting pay $80-$100,000 per year.Medical coverageDentalVacation payRetirement plan.If you’re ready to push the boundaries of what technology can do in construction and help automate our processes from top to bottom, we’d love to hear from you!How to ApplyPlease respond to this ad with your résumé and a brief cover letter detailing your experience with AI, automation, and system integration. Please mark the subject “Tech position.”Join us, and help revolutionize home improvement through the power of AI!","Starting pay $80-$100,000 per year.",full-time,Tacoma,Evergreen Home Exteriors,2025-04-30T08:54:51-0700,seattle,systems/networking,
https://vancouver.craigslist.org/rch/sad/d/richmond-field-service-technician/7845521086.html,Field Service Technician – Immediate Hire (Metro Vancouver),"We are urgently hiring 10 Field Service Technicians to join our Technician Services team!Start ASAP — Immediate Interviews!About the Role:You’ll install, maintain, and repair copper and fiber-based voice, internet, TV, and smart home systems across Metro Vancouver.This is a customer-facing position — strong English communication and selling skills are a must.We are looking for dedicated, skilled, and motivated individuals ready to deliver high-quality service while promoting additional solutions to customers.Key Responsibilities:Install and repair copper and fiber-based telecom and smart home systems.Identify and connect appropriate telecommunications links based on customer needs.Troubleshoot and resolve technical issues in the field.Communicate clearly with customers regarding progress, solutions, and upgrades.Promote and sell additional products and services during visits.Safely operate tools and equipment; work at heights as needed.Maintain accurate reporting, documentation, and mileage tracking.Skills:Fiber optic cabling, copper cabling, and smart home system installations.Strong technical troubleshooting and analytical skills.Excellent English communication skills (spoken and written).Sales skills — ability to promote and explain additional services effectively.Mechanical aptitude; comfortable using hand tools, power tools, and test equipment.Comfortable working at heights and outdoors in different conditions.Ability to work independently and manage schedules efficiently.Strong customer service and interpersonal skills.Basic computer and administrative skills for reporting and updates.Requirements:Must speak fluent English.Selling skills are required.Valid Class 5 driver’s license.Access to a reliable personal vehicle.Ability to work flexible hours including mornings, evenings, weekends, and holidays.Comfortable working on ladders and handling physical workloads.High School Diploma or equivalent preferred.Previous telecom or field service experience is an asset (training provided).Compensation:Competitive monthly earnings ($5,000–$7,000+).Includes Overtime, Sales Commissions, and Performance Incentives.Full training provided and paid.📍 Location: Metro Vancouver and surrounding areas🚗 Vehicle RequiredApply today — Start tomorrow!We are filling these positions immediately.","Monthly Pay: $5,000 – $7,000+ (based on performance and hours worked) // Includes: • Overtime (OT) Pay • Sales Commissions • Performance Incentives // Additional Perks: • Flexible Scheduling • Full Training Provided • Opportunities for Career Growth",full-time,Metro Vancouver,,2025-04-26T14:00:56-0700,seattle,systems/networking,
https://moseslake.craigslist.org/sad/d/quincy-residential-internet/7846567738.html,Residential Internet Installation & Service Technician (Coax System),"Job Type: Part-timeSalary: Negotiable, depending on experienceJob Description:Crescent Bar Internet is seeking a Residential Internet Installation and Service Technician to join our team in Quincy, WA. The technician's primary responsibility is to provide internet installation and service to our residential customers in the area. The technician will ensure that our customers receive a high-quality installation and service experience while also representing our company professionally and courteously. Our system is a hybrid Fiber Coax system. You would mostly be working on the coaxial side of the system. We are working on some new hybrid projects in western Grant County.Responsibilities:- Install and configure internet service for residential customers- Light dirt work includes repairing buried coaxial cables- Troubleshoot and resolve technical issues related to internet service- Educate customers on the use of our internet service and home networking- Provide exceptional customer service and support- Keep accurate records of work performed and customer interactions- Maintain and repair equipment as necessary- Complete all required paperwork and documentation- Adhere to all company policies and proceduresRequirements:- You must have reliable transportation. - You will need to travel to Crescent Bar for work.- Willingness to train and learn new skills - Happy to teach the skills needed.- Excellent customer service and communication skills- Knowledge of home networking is a plus. You will need to know how to set up Modems, typically EERO, Ubiquiti, or Basic all-in-one cable modems.- Ability to work independently and as part of a team- Strong problem-solving and troubleshooting skills- Ability to lift to 50 pounds and climb ladders as necessary- Computer network knowledge is a plus!If you are looking for a fun and rewarding opportunity in the internet installation and service industry, we encourage you to apply. We offer competitive pay and a supportive work environment.Please Email a Resume or Background information on your skills.Willing to train.Part-time 8-24 hours a week flexible schedule.","Negotiable, depending on experience",employee's choice,"Quincy, WA",Crescent Bar Internet,2025-04-30T14:15:53-0700,seattle,systems/networking,
https://portland.craigslist.org/wsc/tch/d/hillsboro-equipment-mechanic/7842308054.html,EQUIPMENT MECHANIC,"This Position:Are you seeking a challenging and rewarding career as a Service Technician in the greater Portland Metro area?  Are you tired of moving from job to job but never feeling satisfied?  Need more family time?  Are you worried about the stability of your current job?  Is your family protected?  If this sounds like you read on!What You’ll Do:•	As a Technician for Star Rentals you will work in a clean, professional environment repairing late model industrial equipment.  Our products are the best in the business and we take care of our stuff!•	You will work primarily Monday-Friday typically 8:30-5:00pm daily.  You will be home with family and friends each day and weekends off!•	You will be inspecting, diagnosing and repairing the latest model industrial equipment.  We have the newest equipment fleet in the Pacific Northwest!•	You will be expected to be a courteous and a safe driver along with working collaboratively with your coworkers to properly service our equipment.  If we all have to work, we might as well enjoy it too!What We Offer You:•	A comprehensive benefits package with medical, prescription, dental, and vision insurance.•	Paid vacation, sick leave, and holiday.•	Life insurance and short term disability.•	401(k) with a company match.•	Exceptional training and career development, ensuring you have the necessary skills to take you exactly where you want to go.•	Education assistance.I’m in.  What’s next?Apply today!  If you are a good fit, someone from our company will be reaching out to you to schedule the next step.Who We Are:Star Rentals is a local family owned business that has been around since the 1890’s.   Below is what makes us tick!CultureStar Rentals is proud to have one of the finest teams in the industry.  A career as part of the Star Rentals team is rewarding, enjoyable, and fulfilling. Your career can take different paths, yet we provide an environment that offers security and advancement.EqualityStar Rentals is a company with prolific growth opportunities and we encourage employee advancement and leadership. Because our people are the cornerstone of our business, we recruit, develop and retain the most dedicated and talented employees.SafetyStar Rentals provides a friendly and secure work environment with an emphasis on safety. Ongoing training and education are an important part of Star Rentals.",$23/HR-$30/HR D.O.E.,full-time,HILLSBORO,STAR RENTALS,2025-04-14T08:24:31-0700,seattle,computer/technical support,
https://wenatchee.craigslist.org/tch/d/wenatchee-data-analyst-ii-iii-or-senior/7847153087.html,"Data Analyst (II, III or Senior)","To view the full job description and apply, visit the job posting on the Chelan PUD Career Page (https://www.chelanpud.org/about-us/careers).Data Analyst II:OverviewThe Data Analyst II will design, develop, enhance and utilize data analytics and business intelligence information, with assistance from higher level Analysts, and will contribute to the development of business processes as assigned to enable the District to build and sustain a 'best in industry' data-driven decision-making environment, supporting a culture of continuous learning and continuous process improvement.Qualifications:Education - Equivalent experience (year for year) may substitute for required education.- Bachelor's Degree in mathematics, analytics, business, information technology, management information systems, or related field required.- Master’s Degree is desired.Experience:- 3+ years Progressively responsible experience in a data analytics or business intelligence role with demonstrated examples of designing, developing and implementing technology solutions to support user needs, complex data analytics, corporate performance reporting, and dashboards is required.- Experience related to the area of the organization this role will support, such as asset management or hydro operations is desired.Data Analyst III:OverviewThe Data Analyst III will independently design, develop, enhance and utilize data analytics and business intelligence information, and will participate in complex business process design or redesign projects as a team member to enable the District to build and sustain a 'best in industry' data-driven decision-making environment, supporting a culture of continuous learning and continuous process improvement.QualificationsEducation - Equivalent experience (year for year) may substitute for required education.- Bachelor's Degree in mathematics, analytics, business, information technology, management information systems, or related field is required.- Master’s Degree is desired.Experience- 5+ years Progressively responsible experience in a data analytics or business intelligence role with demonstrated examples of designing, developing and implementing technology solutions to support user needs, complex data analytics, corporate performance reporting, and dashboards is required.- Experience related to the area of the organization this role will support, such as asset management or hydro operations is desired.Data Analyst SeniorOverviewThe Data Analyst Sr. will design, develop, enhance and utilize advanced data analytics and business intelligence information in multiple business systems in use in multiple business units, and will take a lead role in complex business process design or redesign, to enable the District to build and sustain a 'best in industry' data-driven decision-making environment, supporting a culture of continuous learning and continuous process improvement. May assign work to lower-level analysts.QualificationsEducation - Equivalent experience (year for year) may substitute for required education.- Bachelor's Degree in mathematics, analytics, business, information technology, management information systems, or related field is required.- Master’s Degree is desired.Experience- 7+ years Progressively responsible experience in a data analytics or business intelligence role with demonstrated in-depth experience designing, developing and implementing technology solutions to support user needs, including complex data analytics in a variety of subjects, corporate performance reporting, and development of dashboards. required.- Experience related to the area of the organization this role will support, such as asset management or hydro operations is desired.Background Screening:Pursuant to the North American Electric Reliability Corporation (NERC) standards, Chelan County Public Utility District #1 conducts background screening of personnel who have access to the District's critical physical and/or cyber assets.Salary Range:- The starting salary range for Data Analyst II is $86,800 - $108,500 (based on qualifications).  With tenure and strong performance in this role an employee may earn up to a maximum of $130,200, annualized.- The starting salary range for the Data Analyst III is $101,120 - $126,400 (based on qualifications).  With tenure and strong performance in this role an employee may earn up to a maximum of $151,680, annualized.- The starting salary range for the Data Analyst Senior is $114,960 - $143,700 (based on qualifications).  With tenure and strong performance in this role an employee may earn up to a maximum of $172,440, annualized.Introductory Period: New employees holding regular positions must complete an introductory period of twelve months.BENEFITS EPOAIn addition to competitive wages Chelan PUD employees also enjoy outstanding benefits which include zero cost employer funded medical, dental, and vision healthcare benefits, access to the employee assistance program, a VEBA health reimbursement account, and long-term care.Washington state retirement PERS participation and optional 457 plan participation with an employer matching 401(a) plan.Leave, life & disability benefits including paid leave starting at 21 days per calendar year up to 35 with tenure, 11 paid holidays per calendar year, paid jury duty, short-term disability & long-term disability, and basic life, AD&D, and optional voluntary life.The work life benefits include optional flexible spending accounts for healthcare and dependent care, educational assistance, various rewards and recognition programs and position specific stipends.For more explanation of the district benefits please visit our benefits website www.mychelanpudbenefits.org.","$86,800 - $143,700 annually",full-time,Wenatchee,Chelan County Public Utility District (PUD),2025-05-02T16:06:48-0700,seattle,computer/technical support,
https://kelowna.craigslist.org/tch/d/kelowna-audio-visual-project-manager/7844913864.html,Audio Visual Project Manager,"Business Name: Sound Waves Entertainment Network (dba SW Event Technology)Position Title: Audio Visual Project ManagerNumber of Available Position(s): 1Terms of Employment: permanent, full-timeHours per week: 40Wage: 85,000 per yearBenefits: Extended Medical, Dental and Employee and Family Assistance ProgramLanguage of work: EnglishCompany Business Address:  #1-325 Bay Ave, Kelowna, B.C. V1Y 7S3Work Location: Will work from above location, but travel to various venues, event sites, properties throughout the BC and across Canada.Company Profile:SW Event Technology is a leading event services company in Canada, and our winning team of industry experts brings our clients dream events, both big and small to life. We provide our expert services to the nation’s most exciting virtual, in-person and hybrid events ranging from concerts, sporting, festivals, trade shows, and galas, to conferences and equipment rentals. We deliver events far and wide across Canada.Job Description and Responsibilities:As an Audio Visual Project Manager for SW Event Technology you are responsible for the onsite execution of assigned events. This will require you to proactively meet with clients to determine event needs, quote based on event requirements, provide hands-on delivery and execution of events, and supervise your team of professionals all at a high level of satisfaction. All in an effort to consistently deliver high quality productions.Key Responsibilities:Plan the project•	Understand the scope of the project in collaboration with Sales manager/General Manager•	Plan, coordinate, and execute assigned events from start to finish•	Liaise with clients, Venues, Internal Staff and stakeholders to understand event objectives, requirements, and expectations•	Create a detailed work plan including all resources needed (internal & external)•	Develop event timelines, schedules, and technical specifications•	Source, manage and maintain dedicated inventory of equipment•	X-rental management in conjunction with warehouse and manage cross rentals where needed•	Coordinate  transportation plans and logistics for staff and equipment•	Conduct site visits and prepare Technical Drawings where requiredEvent Execution•	Determine staffing needs in coordination with Labour Manager•	Serve as the Lead AV Technician where required ensuring the set up-operate and dismantle of AV Equipment•	Coordinate  transportation plans and logistics for staff and equipment•	Lead a team of on-site technical staff and Third party labour on-site•	Deliver exceptional on-site support during event , resolving challenges promptly and professionallyControl the project•	Ensure all gear is loaded and accounted for on load in/out and supervise pack of truck•	Mentor and coach technicians on best practices and ensure compliance with established procedures and policies•	Keep labour on track, monitoring work hours and managing timelines•	On-site quality control and risk managementFinancial Management of Project•	Prepare and document scope of work in collaboration with sales/general manager for client review•	Manage event budget as provided by Sales Manager/General Manager and ensure adherence to company requirement to meet financial targets for profit on each project assigned•	Anticipate event costs and communicate additions or changes to scope of work to sales/general manager to ensure changes are billed accordingly in advance•	Record all event costs (including third party billings) and include in job costings and billing schedules provided to the client at the time of billing•	Communicate and document provisions of service (including third party costs) and execution related costs to the client and ensure applicable markups are applied as directed by sales/general manager•	Document third party costs and complete individual purchase orders and ensure approved by GM prior to execution of eventEvaluate the project and report•	Complete post event reporting and filing within 48 hours•	Damage reporting within 24 hours•	Client follow-up post event•	Finalize invoicing and billing•	Support other branches and divisions through management of specific events or overseeing particular teams and tasks on larger scale events as needed•	Perform other duties as assigned and deemed necessarySkills Requirements:•	3+ years of prior experience in a project management role in live event production•	Full technical understanding of Audio, Lighting, video and staging in concert, festival, touring and corporate settings•	Specialises in lighting design/Engineering•	Experience in managing large on-site crews and third-party labour•	Strong customer service skills and communication skills•	Must be extremely detail oriented and have a great sense of urgency•	Ability to juggle multiple projects and keep to tight timelines•	Ability to think concisely under pressure and problem solve•	Valid class 5 BC drivers license and comfortable driving large trucks (1,3,5 Ton’s)•	Safety-minded and able to lift up to 50 lbsEducation Requirements:•	A related technical diploma or degree in fieldOther Requirements:•	Ability to be flexible in working hours and be available to work outside of regular business hours and travel to different parts of the countryHow to apply:Email your resume to careers at sw-online.com","85,000 per year",full-time,Kelowna,Sound Waves Entertainment Network (dba SW Event Technology),2025-04-24T10:57:03-0700,seattle,computer/technical support,
